customerID,Dependents,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,gender,InternetService,Contract,PaymentMethod,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
3999-QGRJH,No,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,8,69.7,560.85,Yes
1699-UOTXU,No,No,Yes,Yes,Yes,No,No,No,No,Male,DSL,Two year,Electronic check,0,60,61.4,3638.25,No
2454-RPBRZ,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,12,98.1,1060.2,Yes
0635-WKOLD,No,Yes,No,Yes,No,Yes,Yes,No,No,Male,DSL,One year,Credit card (automatic),0,40,70.75,2921.75,No
5993-JSUWV,No,No,Yes,Yes,Yes,No,No,No,Yes,Female,DSL,Two year,Bank transfer (automatic),0,66,61.15,4017.45,No
4518-FZBSX,Yes,No,No,No,No,No,No,No,No,Male,No,One year,Mailed check,0,42,20.25,854.9,No
5387-ASZNZ,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Female,DSL,One year,Credit card (automatic),1,66,63.85,4174.35,No
6988-CJEYV,No,Yes,No,Yes,No,No,Yes,Yes,No,Male,Fiber optic,Month-to-month,Electronic check,0,49,98.7,4920.55,No
2002-MZHWP,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Mailed check,0,1,20.5,20.5,Yes
3097-FQTVJ,No,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,41,20.0,810.3,No
5465-BUBFA,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Bank transfer (automatic),0,41,19.3,772.4,No
7299-GNVPL,Yes,No,Yes,Yes,No,Yes,No,No,No,Female,Fiber optic,Month-to-month,Mailed check,0,23,84.4,1936.85,No
9743-DQKQW,No,No,No,No,No,No,No,No,No,Male,DSL,Month-to-month,Electronic check,0,3,25.1,79.8,No
1215-VFYVK,No,No,Yes,No,Yes,Yes,No,Yes,No,Female,DSL,Month-to-month,Mailed check,0,4,48.25,202.25,No
9371-BITHB,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,52,19.85,1070.5,No
2265-CYWIV,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,4,99.6,347.65,Yes
9093-FPDLG,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,11,94.2,999.9,No
0541-FITGH,No,No,Yes,No,No,No,No,Yes,Yes,Female,DSL,Month-to-month,Mailed check,0,2,62.15,113.1,No
6985-HAYWX,No,Yes,No,Yes,No,No,No,No,No,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,26,79.3,2015.8,No
7508-KBIMB,Yes,No,Yes,No,Yes,No,No,No,Yes,Male,DSL,One year,Credit card (automatic),0,24,56.25,1454.25,No
6838-HVLXG,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Mailed check,0,12,20.3,246.7,No
2277-DJJDL,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,60,99.0,6017.9,No
1897-OKVMW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,DSL,Two year,Mailed check,0,64,90.6,5817.45,No
5485-ITNPC,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,DSL,Two year,Bank transfer (automatic),0,66,85.9,5595.3,No
0233-FTHAV,No,Yes,No,No,Yes,No,No,No,Yes,Female,Fiber optic,One year,Bank transfer (automatic),0,60,79.2,4765.0,No
4644-PIZRT,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Male,DSL,One year,Bank transfer (automatic),0,17,70.35,1201.65,No
8922-NPKBJ,Yes,No,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,42,19.35,867.3,No
2740-TVLFN,No,Yes,No,No,No,No,No,No,Yes,Male,DSL,Month-to-month,Electronic check,0,1,50.15,50.15,No
7771-CFQRQ,Yes,No,No,Yes,No,Yes,No,Yes,No,Female,DSL,Two year,Bank transfer (automatic),0,47,63.8,3007.25,No
9512-PHSMG,No,No,No,No,No,No,No,No,Yes,Female,No,Month-to-month,Mailed check,0,10,20.55,252.75,No
6963-EZQEE,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,DSL,Two year,Credit card (automatic),1,70,88.55,6306.5,No
2452-KDRRH,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),1,67,101.4,6841.05,No
2004-OCQXK,No,No,No,No,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,1,81.95,81.95,Yes
5027-QPKTE,No,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,7,69.35,451.1,Yes
4146-SVFUD,No,No,No,No,No,No,No,No,No,Male,DSL,Month-to-month,Mailed check,0,1,44.6,44.6,No
1564-HJUVY,No,No,No,Yes,No,Yes,Yes,No,Yes,Male,DSL,Month-to-month,Bank transfer (automatic),0,4,63.75,226.2,No
3617-XLSGQ,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Female,Fiber optic,Two year,Bank transfer (automatic),0,66,109.25,7082.5,No
7517-LDMPS,No,No,No,Yes,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,12,84.6,1017.35,No
7244-KXYZN,No,No,No,No,No,No,No,No,No,Female,No,One year,Credit card (automatic),0,24,20.45,527.35,No
5226-NOZFC,No,No,No,Yes,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,26,85.75,2146.5,No
2672-HUYVI,No,No,No,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,6,91.1,455.3,Yes
1400-WIVLL,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Male,Fiber optic,Two year,Electronic check,0,57,107.95,5969.85,No
7508-MYBOG,No,Yes,No,No,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,14,86.1,1235.55,Yes
8148-NLEGT,Yes,Yes,No,No,No,No,No,No,No,Female,No,Two year,Electronic check,0,42,22.95,1014.25,No
0148-DCDOS,No,Yes,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,25,94.7,2362.1,Yes
8347-GDTMP,No,No,No,No,No,No,No,No,No,Female,No,Two year,Credit card (automatic),0,64,19.45,1225.65,No
9992-RRAMN,No,Yes,No,No,No,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,22,85.1,1873.7,Yes
6746-WAUWT,No,No,No,No,No,No,No,No,Yes,Male,No,One year,Credit card (automatic),0,19,19.7,386.5,No
0310-MVLET,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,61,99.15,6010.05,Yes
0428-IKYCP,No,No,No,No,Yes,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,22,87.0,1850.65,No
4550-VBOFE,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,70,102.95,7101.5,Yes
2187-PKZAY,No,No,No,No,No,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,12,79.95,1043.4,No
4003-OCTMP,No,No,Yes,No,No,Yes,No,Yes,Yes,Female,DSL,One year,Electronic check,0,31,64.0,1910.75,No
6652-YFFJO,No,No,No,No,No,No,Yes,Yes,Yes,Female,DSL,Month-to-month,Electronic check,0,11,64.9,716.1,No
7225-IILWY,Yes,Yes,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,68,25.75,1686.15,No
5248-RPYWW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,DSL,Two year,Bank transfer (automatic),1,72,90.15,6716.45,No
7923-IYJWY,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Credit card (automatic),1,67,116.1,7839.85,No
3170-GWYKC,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,60,104.95,6236.75,No
5696-QURRL,No,No,No,No,No,No,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,1,45.05,45.05,Yes
7409-KIUTL,Yes,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,1,71.0,71.0,Yes
9830-ECLEN,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Male,DSL,One year,Mailed check,0,58,50.0,2919.85,No
1732-VHUBQ,Yes,No,No,No,No,No,No,No,No,Female,Fiber optic,Month-to-month,Bank transfer (automatic),1,47,70.55,3309.25,Yes
0495-RVCBF,No,No,No,No,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,1,79.7,79.7,Yes
2668-TZSPS,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,1,20.45,20.45,No
7854-EDSSA,No,Yes,Yes,Yes,No,No,No,No,No,Male,DSL,Month-to-month,Electronic check,0,22,59.0,1254.7,Yes
8869-TORSS,No,No,Yes,No,Yes,Yes,No,No,Yes,Female,DSL,One year,Credit card (automatic),0,48,60.35,2896.4,Yes
7446-SFAOA,No,No,No,No,No,No,No,No,Yes,Female,No,One year,Bank transfer (automatic),0,37,19.85,717.5,No
9522-ZSINC,No,No,No,No,No,No,No,No,Yes,Male,No,One year,Electronic check,0,13,19.95,253.8,No
8234-GSZYK,No,Yes,No,No,No,No,No,No,No,Male,No,Two year,Bank transfer (automatic),0,43,26.45,1110.05,No
6505-OZNPG,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,DSL,Two year,Mailed check,0,6,63.4,348.8,No
6164-HAQTX,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Male,DSL,Two year,Bank transfer (automatic),0,71,53.95,3888.65,No
0679-IDSTG,Yes,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,1,69.25,69.25,Yes
7765-LWVVH,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Female,Fiber optic,Two year,Electronic check,0,72,95.1,6843.15,No
1658-TJVOA,No,No,Yes,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,6,74.1,450.9,No
0953-LGOVU,Yes,No,No,Yes,No,Yes,No,No,No,Male,DSL,Month-to-month,Mailed check,0,12,35.5,432.25,No
2115-BFTIW,No,No,No,No,No,No,No,No,No,Male,Fiber optic,Month-to-month,Mailed check,0,25,70.95,1767.35,Yes
4692-NNQRU,No,No,No,No,Yes,Yes,No,No,No,Female,Fiber optic,One year,Electronic check,0,21,79.2,1742.45,No
7742-MYPGI,Yes,No,No,No,No,Yes,No,No,Yes,Female,DSL,Month-to-month,Mailed check,0,6,48.8,297.35,No
0611-DFXKO,No,No,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Mailed check,0,20,89.0,1820.45,Yes
7780-OTDSO,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,18,99.4,1742.95,Yes
9619-GSATL,No,No,No,Yes,No,Yes,No,No,No,Female,DSL,One year,Electronic check,0,43,55.45,2444.25,No
5622-UEJFI,Yes,Yes,No,No,No,No,No,No,Yes,Female,No,Two year,Credit card (automatic),0,35,25.4,949.8,No
9747-DDZOS,No,No,No,No,Yes,No,No,No,No,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,1,73.5,73.5,Yes
0674-DGMAQ,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,32,93.5,2970.8,No
6203-HBZPA,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,DSL,Two year,Credit card (automatic),0,52,63.9,3334.95,No
0484-FFVBJ,No,No,No,No,No,No,Yes,Yes,Yes,Male,DSL,One year,Bank transfer (automatic),0,32,64.85,2010.95,No
0301-FIDRB,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,DSL,Two year,Bank transfer (automatic),0,72,63.8,4684.3,No
4139-JPIAM,No,No,Yes,No,No,Yes,No,Yes,Yes,Male,DSL,Month-to-month,Credit card (automatic),0,51,44.45,2181.55,No
2181-TIDSV,Yes,No,No,No,No,No,No,No,Yes,Male,No,Two year,Bank transfer (automatic),0,68,19.95,1303.25,No
2761-XECQW,No,No,No,Yes,Yes,No,No,Yes,Yes,Male,DSL,Month-to-month,Mailed check,1,8,43.35,371.4,No
1936-CZAKF,No,No,No,Yes,No,No,Yes,Yes,No,Male,DSL,Two year,Credit card (automatic),0,49,49.65,2409.9,No
9453-PATOS,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,DSL,Two year,Mailed check,0,72,85.1,6155.4,No
0564-JJHGS,No,Yes,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,9,95.5,829.1,Yes
3348-CFRNX,No,No,Yes,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Mailed check,0,28,92.35,2602.9,Yes
4402-FTBXC,No,No,Yes,No,Yes,No,Yes,No,No,Male,Fiber optic,Month-to-month,Mailed check,0,54,89.8,4667.0,No
1428-GTBJJ,No,No,No,Yes,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,11,74.55,824.75,Yes
2931-XIQBR,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Female,Fiber optic,One year,Mailed check,0,50,103.05,5153.5,No
0106-UGRDO,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Two year,Electronic check,0,69,116.0,8182.85,No
5542-TBBWB,No,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,1,69.9,69.9,No
1930-QPBVZ,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Male,Fiber optic,Two year,Bank transfer (automatic),0,68,95.1,6683.4,No
2606-PKWJB,Yes,No,Yes,Yes,No,Yes,No,No,No,Male,DSL,One year,Mailed check,0,40,40.25,1564.05,No
5322-ZSMZY,Yes,Yes,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,31,25.75,755.6,No
8059-UDZFY,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),1,33,105.35,3465.05,No
7740-BTPUX,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Electronic check,1,55,113.6,6292.7,No
5220-AGAAX,Yes,Yes,No,No,No,No,No,No,Yes,Male,No,Two year,Bank transfer (automatic),0,68,24.0,1664.3,No
0208-BPQEJ,Yes,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Bank transfer (automatic),0,12,19.4,198.1,No
9435-JMLSX,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,DSL,Two year,Bank transfer (automatic),0,71,86.1,6045.9,No
3352-ALMCK,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Mailed check,0,40,102.65,4108.15,No
5312-IRCFR,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Female,Fiber optic,One year,Electronic check,0,64,92.85,5980.75,No
5294-IMHHT,No,Yes,No,Yes,No,Yes,No,Yes,No,Male,Fiber optic,One year,Bank transfer (automatic),0,53,97.75,5043.2,No
8802-UNOJF,No,No,No,Yes,Yes,Yes,No,No,Yes,Male,Fiber optic,Month-to-month,Mailed check,1,12,83.8,1029.75,Yes
6313-GIDIT,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Male,DSL,Month-to-month,Electronic check,1,53,54.45,2854.55,Yes
6176-YJWAS,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Male,Fiber optic,Two year,Credit card (automatic),0,72,97.95,7114.25,No
5310-NOOVA,No,No,No,No,No,No,No,No,No,Male,No,Two year,Electronic check,0,46,19.95,907.05,No
4526-EXKKN,No,Yes,No,No,No,No,No,No,Yes,Male,No,Two year,Mailed check,0,40,24.6,973.95,No
5311-IHLEI,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Male,DSL,Month-to-month,Bank transfer (automatic),0,12,50.95,605.75,No
3987-KQDDU,No,No,Yes,No,No,No,No,No,No,Male,Fiber optic,Month-to-month,Electronic check,0,9,75.6,661.55,No
3404-JNXAX,Yes,Yes,No,No,No,Yes,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,51,80.75,4116.9,No
5131-PONJI,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),0,49,90.4,4494.65,No
2845-AFFTX,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,41,99.8,4259.3,Yes
3489-VSFRD,No,No,Yes,No,Yes,Yes,No,No,Yes,Female,DSL,One year,Credit card (automatic),0,56,60.25,3282.75,No
3345-JHUEO,No,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Electronic check,0,4,20.2,55.7,No
5815-HGGHV,No,No,Yes,No,No,Yes,No,Yes,Yes,Male,DSL,One year,Mailed check,0,20,64.15,1274.45,No
5260-UMPWX,Yes,No,No,No,No,No,No,No,Yes,Female,No,Month-to-month,Credit card (automatic),0,26,20.25,493.95,No
2249-YPRNG,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,20,105.85,2239.65,Yes
7410-YTJIK,No,Yes,No,No,No,No,No,No,No,Female,Fiber optic,Month-to-month,Mailed check,0,7,75.45,480.75,Yes
4626-GYCZP,No,Yes,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,7,93.85,635.6,Yes
5649-RXQTV,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,51,99.0,5038.15,No
2674-MIAHT,No,Yes,No,Yes,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Mailed check,0,4,80.3,324.2,No
2576-HXMPA,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Credit card (automatic),0,1,19.55,19.55,No
7587-AOVVU,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Male,Fiber optic,Month-to-month,Electronic check,0,27,100.75,2793.55,No
5590-BYNII,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,22,100.75,2095.0,Yes
6898-MDLZW,No,No,No,Yes,No,Yes,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,12,53.75,648.65,No
3237-AJGEH,Yes,No,No,No,No,Yes,No,No,Yes,Female,DSL,Month-to-month,Mailed check,0,3,31.0,95.05,Yes
4707-YNOQA,Yes,Yes,No,No,No,No,No,No,Yes,Female,No,One year,Credit card (automatic),0,34,25.6,917.15,No
9357-UJRUN,No,Yes,Yes,No,No,Yes,No,No,Yes,Male,DSL,One year,Electronic check,0,24,58.35,1346.9,No
1591-NFNLQ,No,Yes,No,No,Yes,No,No,No,No,Male,Fiber optic,Month-to-month,Credit card (automatic),0,51,80.0,4242.35,Yes
8648-PFRMP,No,No,No,No,No,No,Yes,Yes,Yes,Female,DSL,Month-to-month,Electronic check,1,14,46.35,672.7,No
7663-CUXZB,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,Fiber optic,Two year,Electronic check,0,59,113.75,6561.25,No
0258-NOKBL,No,No,No,Yes,Yes,No,No,Yes,No,Male,Fiber optic,Month-to-month,Electronic check,0,3,90.4,268.45,No
1163-VIPRI,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Female,Fiber optic,Two year,Electronic check,0,65,109.3,7337.55,No
2815-CPTUL,No,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Mailed check,1,5,70.25,331.9,Yes
9348-ROUAI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,DSL,Two year,Credit card (automatic),0,59,90.3,5194.05,No
9443-JUBUO,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,DSL,Two year,Credit card (automatic),0,72,65.25,4478.85,No
0596-BQCEQ,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,62,100.15,6283.3,Yes
1481-ZUWZA,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),0,28,94.5,2659.4,Yes
3043-TYBNO,No,No,No,No,No,Yes,No,Yes,No,Male,DSL,Month-to-month,Mailed check,0,3,60.65,196.9,No
4830-FAXFM,Yes,Yes,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Credit card (automatic),0,19,24.1,439.2,No
5906-BFOZT,No,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Mailed check,0,1,19.5,19.5,No
2960-NKRSO,No,No,No,Yes,Yes,Yes,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,24,85.95,2107.15,No
8996-ZROXE,No,No,No,No,Yes,Yes,No,No,Yes,Male,DSL,One year,Electronic check,1,57,53.5,3035.8,No
5598-IKHQQ,No,Yes,No,No,No,No,No,No,No,Female,No,Two year,Credit card (automatic),0,72,25.45,1866.45,No
0397-ZXWQF,No,No,No,No,No,No,No,No,No,Male,No,Two year,Bank transfer (automatic),0,67,20.5,1430.95,No
5266-PFRQK,Yes,No,No,No,No,No,No,No,Yes,Male,No,One year,Credit card (automatic),0,52,20.85,1071.6,No
4674-HGNUA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,DSL,Two year,Credit card (automatic),0,71,89.9,6457.15,No
6765-MBQNU,No,Yes,No,No,No,No,No,No,No,Female,No,One year,Mailed check,0,26,26.0,684.05,No
9786-IJYDL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Two year,Mailed check,0,35,113.2,3914.05,No
1303-SRDOK,Yes,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Two year,Credit card (automatic),0,55,69.05,3842.6,No
3769-MHZNV,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,33,20.1,670.35,No
6295-OSINB,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Two year,Electronic check,0,72,109.65,7880.25,No
3308-MHOOC,Yes,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Mailed check,0,1,19.2,19.2,No
2309-OSFEU,No,No,No,No,No,No,No,Yes,Yes,Male,DSL,Month-to-month,Mailed check,0,10,33.9,298.45,Yes
2207-QPJED,No,No,No,No,Yes,Yes,Yes,No,No,Female,Fiber optic,Month-to-month,Electronic check,1,37,90.0,3371.75,No
4177-JPDFU,No,No,No,Yes,No,Yes,No,No,No,Male,DSL,Month-to-month,Mailed check,0,12,34.0,442.45,No
2239-CFOUJ,Yes,No,No,No,No,No,No,No,No,Male,No,One year,Mailed check,0,1,20.4,20.4,No
8046-DNVTL,No,No,Yes,Yes,No,Yes,No,No,Yes,Male,DSL,Two year,Credit card (automatic),0,62,38.6,2345.55,No
2209-XADXF,No,No,No,No,No,No,No,No,No,Female,DSL,Month-to-month,Bank transfer (automatic),0,1,25.25,25.25,No
6620-JDYNW,No,Yes,Yes,No,Yes,No,No,No,Yes,Female,DSL,Month-to-month,Mailed check,0,18,60.6,1156.35,No
1891-FZYSA,No,Yes,No,Yes,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,69,89.95,6143.15,Yes
4770-UEZOX,No,No,No,Yes,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,2,74.75,144.8,No
1038-RQOST,Yes,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,19,20.6,414.95,No
7613-LLQFO,No,Yes,No,No,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,12,84.45,1059.55,Yes
4568-TTZRT,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,9,20.4,181.8,No
9513-DXHDA,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Male,DSL,One year,Electronic check,0,27,81.7,2212.55,No
2640-PMGFL,Yes,Yes,No,No,No,Yes,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,27,79.5,2180.55,Yes
3801-HMYNL,Yes,No,No,No,No,No,Yes,Yes,No,Male,Fiber optic,Month-to-month,Mailed check,0,1,89.15,89.15,Yes
0516-QREYC,No,No,No,No,No,No,No,No,Yes,Female,No,Month-to-month,Mailed check,1,24,20.3,459.95,No
9685-WKZGT,No,Yes,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,14,74.95,1036.75,Yes
6022-UGGSO,No,No,No,Yes,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,32,74.4,2276.95,Yes
8084-OIVBS,No,No,No,No,No,No,No,No,No,Female,No,One year,Mailed check,0,11,20.0,211.95,No
8896-BQTTI,No,Yes,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Mailed check,0,1,25.0,25.0,No
3865-QBWSJ,Yes,Yes,Yes,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Mailed check,1,38,80.45,3162.65,No
3352-RICWQ,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,9,19.75,210.65,No
2160-GPFXD,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Male,DSL,Two year,Credit card (automatic),0,54,65.65,3566.7,No
2065-MMKGR,No,Yes,No,No,No,No,Yes,Yes,Yes,Female,DSL,One year,Credit card (automatic),0,29,71.0,2080.1,No
5857-TYBCJ,No,Yes,No,No,Yes,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,44,89.2,4040.2,No
1498-NHTLT,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,DSL,Two year,Electronic check,0,59,86.75,5186.0,No
4484-CGXFK,No,No,No,No,No,No,No,Yes,Yes,Female,DSL,Month-to-month,Electronic check,0,3,55.3,196.15,Yes
1402-PTHGN,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Female,DSL,One year,Mailed check,0,18,61.5,1087.45,No
4176-RELJR,No,Yes,No,No,No,No,No,No,No,Male,No,Two year,Credit card (automatic),1,67,25.1,1672.15,No
6214-EDAKZ,Yes,No,No,Yes,No,Yes,No,No,No,Female,DSL,Month-to-month,Electronic check,0,22,55.15,1206.05,Yes
5199-FPUSP,Yes,No,Yes,No,No,Yes,No,No,No,Male,DSL,One year,Credit card (automatic),0,33,34.05,1113.95,No
6377-KSLXC,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,5,19.95,107.05,No
1796-JANOW,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Mailed check,0,2,19.95,38.15,No
0238-WHBIQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Male,DSL,Two year,Credit card (automatic),0,72,89.7,6339.3,No
8735-NBLWT,Yes,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,9,20.4,184.1,No
6651-RLGGM,Yes,Yes,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,67,26.3,1688.9,No
6127-ISGTU,No,Yes,No,No,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,16,84.95,1378.25,Yes
1614-JBEBI,No,No,No,No,No,No,No,No,Yes,Female,No,Month-to-month,Mailed check,0,8,20.7,137.6,No
